model_name,feature,mean_coefficient,std_coefficient,mean_abs_coefficient,positive_fold_count,negative_fold_count,nonzero_fold_count,coefficient_direction
Ridge_RobustScaler_baseline,BsmtCond__Gd,0.0019589114712719913,0.002375450471562399,0.00233861296855091,4,1,5,positive
Ridge_RobustScaler_baseline,BsmtCond__NoFeature,0.00606669980171737,0.0014890551424873114,0.00606669980171737,5,0,5,positive
Ridge_RobustScaler_baseline,BsmtCond__Po,0.005295641718928033,0.002632453360187626,0.005295641718928033,5,0,5,positive
Ridge_RobustScaler_baseline,BsmtCond__TA,0.005191207574977584,0.004452180775321947,0.005191207574977584,5,0,5,positive
Ridge_RobustScaler_baseline,BsmtExposure_Ord,0.011779091868519831,0.0015646995221454158,0.011779091868519831,5,0,5,positive
Ridge_RobustScaler_baseline,BsmtExposure__Av,-0.018128218661344876,0.004676920953191541,0.018128218661344876,0,5,5,negative
Ridge_RobustScaler_baseline,BsmtExposure__Gd,0.018820391460880898,0.0014205965918077177,0.018820391460880898,5,0,5,positive
Ridge_RobustScaler_baseline,BsmtExposure__Mn,-0.002834991367149159,0.0029389661193158375,0.003488831464551189,1,4,5,negative
Ridge_RobustScaler_baseline,BsmtExposure__No,-0.0007004938180443388,0.0012241168331873918,0.001103558322270598,2,3,5,negative
Ridge_RobustScaler_baseline,BsmtExposure__NoFeature,0.002843312385659765,0.002104982411668048,0.002971477023050566,4,1,5,positive
Ridge_RobustScaler_baseline,BsmtFinSF1,0.03078909440793149,0.003475682765962338,0.03078909440793149,5,0,5,positive
Ridge_RobustScaler_baseline,BsmtFinSF2,-0.0034358594766233036,0.0017632392452226115,0.0034358594766233036,0,5,5,negative
Ridge_RobustScaler_baseline,BsmtFinType1_Ord,0.006830365583461992,0.0005345394372558011,0.006830365583461992,5,0,5,positive
Ridge_RobustScaler_baseline,BsmtFinType1__ALQ,0.004773587991847527,0.00242121314820739,0.004773587991847527,5,0,5,positive
Ridge_RobustScaler_baseline,BsmtFinType1__BLQ,0.0027620847059422354,0.0021701332547020063,0.0027620847059422354,5,0,5,positive
Ridge_RobustScaler_baseline,BsmtFinType1__GLQ,0.007388551204547293,0.0019743200479027203,0.007388551204547293,5,0,5,positive
Ridge_RobustScaler_baseline,BsmtFinType1__LwQ,-0.010437782109328515,0.004338585653365558,0.010437782109328515,0,5,5,negative
Ridge_RobustScaler_baseline,BsmtFinType1__NoFeature,0.006066699801717339,0.0014890551424872344,0.006066699801717339,5,0,5,positive
Ridge_RobustScaler_baseline,BsmtFinType1__Rec,-0.006833526139801938,0.005520168959248875,0.006865174397254438,1,4,5,negative
Ridge_RobustScaler_baseline,BsmtFinType1__Unf,-0.0037196154549268426,0.004277933493796025,0.0042128804535771424,1,4,5,negative
Ridge_RobustScaler_baseline,BsmtFinType2_Ord,0.002972816246810615,0.002046294650577023,0.002972816246810615,5,0,5,positive
Ridge_RobustScaler_baseline,BsmtFinType2__ALQ,0.009166566338963095,0.0012475059474124112,0.009166566338963095,5,0,5,positive
Ridge_RobustScaler_baseline,BsmtFinType2__BLQ,-0.01767484482405384,0.004183621577888559,0.01767484482405384,0,5,5,negative
Ridge_RobustScaler_baseline,BsmtFinType2__GLQ,0.007391153345090278,0.002734915576190737,0.007391153345090278,5,0,5,positive
Ridge_RobustScaler_baseline,BsmtFinType2__LwQ,-0.0010806711487118717,0.0017788819542304106,0.0016982292314405075,2,3,5,negative
Ridge_RobustScaler_baseline,BsmtFinType2__NoFeature,0.007012492124414162,0.0015696730530703365,0.007012492124414162,5,0,5,positive
Ridge_RobustScaler_baseline,BsmtFinType2__Rec,-0.0047657590446036685,0.00442692362739223,0.005007108984300738,1,4,5,negative
Ridge_RobustScaler_baseline,BsmtFinType2__Unf,-4.893679109852713e-05,0.0021831058447245562,0.0018212094387033753,2,3,5,negative
Ridge_RobustScaler_baseline,BsmtFullBath,0.015139502635714142,0.006147678813081492,0.015139502635714142,5,0,5,positive
Ridge_RobustScaler_baseline,BsmtHalfBath,-0.003436979086204334,0.002166080117836877,0.003436979086204334,0,5,5,negative
Ridge_RobustScaler_baseline,BsmtQual_Ord,0.006550565311495118,0.0013805429239522608,0.006550565311495118,5,0,5,positive
Ridge_RobustScaler_baseline,BsmtQual_Ord_x_TotalBsmtSF,-0.00232943094929267,0.0008686826871847398,0.00232943094929267,0,5,5,negative
Ridge_RobustScaler_baseline,BsmtQual__Ex,0.023580371733450622,0.0026539744246535037,0.023580371733450622,5,0,5,positive
Ridge_RobustScaler_baseline,BsmtQual__Fa,0.005349019660899176,0.00281869757005237,0.005349019660899176,5,0,5,positive
Ridge_RobustScaler_baseline,BsmtQual__Gd,-0.017061059089351516,0.004012760226353297,0.017061059089351516,0,5,5,negative
Ridge_RobustScaler_baseline,BsmtQual__NoFeature,0.00606669980171737,0.0014890551424873106,0.00606669980171737,5,0,5,positive
Ridge_RobustScaler_baseline,BsmtQual__TA,-0.017935032106712094,0.002788915529231407,0.017935032106712094,0,5,5,negative
Ridge_RobustScaler_baseline,BsmtUnfSF,-0.008363772978806448,0.001757330013692458,0.008363772978806448,0,5,5,negative
Ridge_RobustScaler_baseline,CentralAir__N,-0.020607211768099334,0.0027204620962897785,0.020607211768099334,0,5,5,negative
Ridge_RobustScaler_baseline,CentralAir__Y,0.0206072117680993,0.002720462096289681,0.0206072117680993,5,0,5,positive
Ridge_RobustScaler_baseline,Condition1__Artery,-0.025257394007714713,0.004864114851886736,0.025257394007714713,0,5,5,negative
Ridge_RobustScaler_baseline,Condition1__Feedr,-0.0029342318411574803,0.005564043966578522,0.005234949920567431,1,4,5,negative
Ridge_RobustScaler_baseline,Condition1__Norm,0.041202827964707534,0.0039529042526353884,0.041202827964707534,5,0,5,positive
Ridge_RobustScaler_baseline,Condition1__PosN,0.016036150158427805,0.005330748390774492,0.016036150158427805,5,0,5,positive
Ridge_RobustScaler_baseline,Condition1__RRAe,-0.028170316135173006,0.006097219878699487,0.028170316135173006,0,5,5,negative
Ridge_RobustScaler_baseline,Condition1__RRAn,0.002507001071615442,0.004874869265969929,0.004343929626987954,4,1,5,positive
Ridge_RobustScaler_baseline,Condition1__Rare,-0.003384037210706102,0.004681593639071288,0.004547037763913926,1,4,5,negative
Ridge_RobustScaler_baseline,Condition2__Norm,0.001969217468345141,0.00455486278418864,0.003445491617574711,3,2,5,positive
Ridge_RobustScaler_baseline,Condition2__Rare,-0.0019692174683451414,0.004554862784188639,0.0034454916175747107,2,3,5,negative
Ridge_RobustScaler_baseline,Electrical__FuseA,0.0006708415099845792,0.004349485439238538,0.003534641510258707,3,2,5,positive
Ridge_RobustScaler_baseline,Electrical__FuseF,0.007104554602838803,0.0019227150494059428,0.007104554602838803,5,0,5,positive
Ridge_RobustScaler_baseline,Electrical__FuseP,-0.0011532547982035712,0.0028945077816517656,0.0027077959717137197,1,4,5,negative
Ridge_RobustScaler_baseline,Electrical__Mix,0.0010584261717132381,0.0006699482308964896,0.0010584261717132381,4,0,4,positive
Ridge_RobustScaler_baseline,Electrical__SBrkr,-0.007680567486331194,0.004475361934681683,0.007680567486331194,0,5,5,negative
Ridge_RobustScaler_baseline,EnclosedPorch,0.0010766017616890377,0.0008185469508692316,0.0010804057475091138,4,1,5,positive
Ridge_RobustScaler_baseline,ExterCond_Ord,0.0014464414307020558,0.005735632085257253,0.004123868697794117,4,1,5,positive
Ridge_RobustScaler_baseline,ExterCond__Ex,0.0070411898492404226,0.0019652824138220695,0.0070411898492404226,5,0,5,positive
Ridge_RobustScaler_baseline,ExterCond__Fa,-0.002405050114445057,0.005581959519934148,0.0049037758310069715,2,3,5,negative
Ridge_RobustScaler_baseline,ExterCond__Gd,-0.012839425278342212,0.002365216617127839,0.012839425278342212,0,5,5,negative
Ridge_RobustScaler_baseline,ExterCond__Po,0.001100781551940431,0.0012386738298845869,0.0011078257612006613,3,1,4,positive
Ridge_RobustScaler_baseline,ExterCond__TA,0.0071025039916075795,0.005449451165867543,0.0071025039916075795,5,0,5,positive
Ridge_RobustScaler_baseline,ExterQual_Ord,0.000812447813687368,0.005717473191885665,0.004137390140517848,4,1,5,positive
Ridge_RobustScaler_baseline,ExterQual_Ord_x_GrLivArea,0.023224431726803434,0.001429849076017749,0.023224431726803434,5,0,5,positive
Ridge_RobustScaler_baseline,ExterQual__Ex,0.010198850824481182,0.0021362702623455077,0.010198850824481182,5,0,5,positive
Ridge_RobustScaler_baseline,ExterQual__Fa,0.01079761646362572,0.005781849976464187,0.01079761646362572,5,0,5,positive
Ridge_RobustScaler_baseline,ExterQual__Gd,-0.00878763737165006,0.001541316667106033,0.00878763737165006,0,5,5,negative
Ridge_RobustScaler_baseline,ExterQual__TA,-0.012208829916450399,0.006378905005507706,0.012208829916450399,0,5,5,negative
Ridge_RobustScaler_baseline,Exterior1st__AsbShng,-0.001632096103924267,0.005969773152037821,0.0041699372229345175,2,3,5,negative
Ridge_RobustScaler_baseline,Exterior1st__BrkFace,0.04238900702869921,0.005656192318708181,0.04238900702869921,5,0,5,positive
Ridge_RobustScaler_baseline,Exterior1st__CemntBd,-0.002485579459799273,0.0032650489423486635,0.002485579459799273,0,5,5,negative
Ridge_RobustScaler_baseline,Exterior1st__HdBoard,-0.009126036919015453,0.004560858775598527,0.009126036919015453,0,5,5,negative
Ridge_RobustScaler_baseline,Exterior1st__MetalSd,0.008396122382675866,0.0032039003395962495,0.008396122382675866,5,0,5,positive
Ridge_RobustScaler_baseline,Exterior1st__Plywood,-0.007535957809483437,0.005306508692838243,0.007687914828959694,1,4,5,negative
Ridge_RobustScaler_baseline,Exterior1st__Rare,-0.015129335911301625,0.004663172417872724,0.015129335911301625,0,5,5,negative
Ridge_RobustScaler_baseline,Exterior1st__Stucco,0.006591635163497506,0.005390810863406524,0.006591635163497506,5,0,5,positive
Ridge_RobustScaler_baseline,Exterior1st__VinylSd,0.001770234037416355,0.004959032337913033,0.00439775493682496,3,2,5,positive
Ridge_RobustScaler_baseline,Exterior1st__Wd Sdng,-0.02333735111886394,0.00528807094664863,0.02333735111886394,0,5,5,negative
Ridge_RobustScaler_baseline,Exterior1st__WdShing,9.935871010077644e-05,0.006075092739129358,0.004980407422693554,3,2,5,positive
Ridge_RobustScaler_baseline,Exterior2nd__AsbShng,-0.0005948297536788808,0.009367525052347989,0.006633881572098946,3,2,5,negative
Ridge_RobustScaler_baseline,Exterior2nd__BrkFace,-0.0037678655175663184,0.012039233805126592,0.00907260563188247,1,4,5,negative
Ridge_RobustScaler_baseline,Exterior2nd__CmentBd,-0.0024430253516747823,0.00199428981342442,0.0024430253516747823,0,5,5,negative
Ridge_RobustScaler_baseline,Exterior2nd__HdBoard,0.00010099749594962999,0.0020694290234893552,0.001785619206483986,2,3,5,positive
Ridge_RobustScaler_baseline,Exterior2nd__ImStucc,0.0030747059660033416,0.005426811421772763,0.005387147800625112,4,1,5,positive
Ridge_RobustScaler_baseline,Exterior2nd__MetalSd,0.003315267288315988,0.004205080493998287,0.003761763591819117,3,2,5,positive
Ridge_RobustScaler_baseline,Exterior2nd__Plywood,-0.011254843060427322,0.005196208280233832,0.011254843060427322,0,5,5,negative
Ridge_RobustScaler_baseline,Exterior2nd__Rare,-0.005532847960684671,0.004495569865275132,0.0063422057220970714,1,4,5,negative
Ridge_RobustScaler_baseline,Exterior2nd__Stucco,0.00817988745445852,0.004434420942181456,0.00817988745445852,5,0,5,positive
Ridge_RobustScaler_baseline,Exterior2nd__VinylSd,0.004022154477615288,0.0070568443302021725,0.005651172594731619,3,2,5,positive
Ridge_RobustScaler_baseline,Exterior2nd__Wd Sdng,0.011890196391411501,0.008187482268465166,0.011890196391411501,5,0,5,positive
Ridge_RobustScaler_baseline,Exterior2nd__Wd Shng,-0.006989797429723829,0.004379655972278791,0.006989797429723829,0,5,5,negative
Ridge_RobustScaler_baseline,ExteriorMatched,-0.011337933901654343,0.004240673739854714,0.011337933901654343,0,5,5,negative
Ridge_RobustScaler_baseline,ExteriorQualityScore,0.0022588892443909897,0.0016180920263114032,0.0022588892443909897,5,0,5,positive
Ridge_RobustScaler_baseline,Fence_Ord,0.0006418519827182151,0.002716721388232456,0.0024699737704495586,3,2,5,positive
Ridge_RobustScaler_baseline,Fence__GdPrv,-0.0013371255787383456,0.006250917204249372,0.004940863297816795,1,4,5,negative
Ridge_RobustScaler_baseline,Fence__GdWo,-0.009652688971785041,0.004693564723221335,0.009652688971785041,0,5,5,negative
Ridge_RobustScaler_baseline,Fence__MnPrv,0.00930777599897124,0.007155104099235607,0.010231154115702188,4,1,5,positive
Ridge_RobustScaler_baseline,Fence__MnWw,-0.002627595755668126,0.0039028778414608306,0.0037786820903103688,2,3,5,negative
Ridge_RobustScaler_baseline,Fence__NoFeature,0.004309634307220815,0.004621064616878181,0.005284376257712397,4,1,5,positive
Ridge_RobustScaler_baseline,FireplaceQu_Ord,0.001992551797364,0.00220256501311211,0.002258604530471741,4,1,5,positive
Ridge_RobustScaler_baseline,FireplaceQu__Ex,0.0034877531698295494,0.003920389222277503,0.004751657529785607,4,1,5,positive
Ridge_RobustScaler_baseline,FireplaceQu__Fa,-0.00830604596378965,0.0021664266823025894,0.00830604596378965,0,5,5,negative
Ridge_RobustScaler_baseline,FireplaceQu__Gd,0.00047787144255245653,0.007662996026704806,0.005851885102953714,2,3,5,positive
Ridge_RobustScaler_baseline,FireplaceQu__NoFeature,-0.0005871490779516169,0.0024603045178655455,0.0018622332747113932,3,2,5,negative
Ridge_RobustScaler_baseline,FireplaceQu__Po,0.004775331895196383,0.006535395103855419,0.00602510685131474,4,1,5,positive
Ridge_RobustScaler_baseline,FireplaceQu__TA,0.0001522385341646624,0.0014886965531520837,0.0010836884155228633,4,1,5,positive
Ridge_RobustScaler_baseline,Fireplaces,0.01709384348210073,0.00391280583272461,0.01709384348210073,5,0,5,positive
Ridge_RobustScaler_baseline,Foundation__BrkTil,-0.017765037464444976,0.006380689385924615,0.017765037464444976,0,5,5,negative
Ridge_RobustScaler_baseline,Foundation__CBlock,-0.0034393452413078187,0.0026644208889287937,0.0034393452413078187,0,5,5,negative
Ridge_RobustScaler_baseline,Foundation__PConc,0.017373263957213364,0.0036083947613773535,0.017373263957213364,5,0,5,positive
Ridge_RobustScaler_baseline,Foundation__Slab,0.0040495675604799285,0.005545161631569412,0.005650870595329691,4,1,5,positive
Ridge_RobustScaler_baseline,Foundation__Stone,0.010009093857183437,0.005501652649116753,0.010009093857183437,5,0,5,positive
Ridge_RobustScaler_baseline,Foundation__Wood,-0.010227542669120583,0.005640318480936342,0.010227542669120583,0,5,5,negative
Ridge_RobustScaler_baseline,FullBath,0.0195396040795662,0.0022384353652706666,0.0195396040795662,5,0,5,positive
Ridge_RobustScaler_baseline,Functional_Ord,0.03148092710571123,0.0037745710839845524,0.03148092710571123,5,0,5,positive
Ridge_RobustScaler_baseline,Functional__Maj1,0.012241274065274066,0.007497688095040133,0.012241274065274066,5,0,5,positive
Ridge_RobustScaler_baseline,Functional__Maj2,-0.010479778807077709,0.0031178016958373447,0.010479778807077709,0,5,5,negative
Ridge_RobustScaler_baseline,Functional__Min1,-0.008255979086574846,0.002780520765056916,0.008255979086574846,0,5,5,negative
Ridge_RobustScaler_baseline,Functional__Min2,0.0042119099446959836,0.0064299946769078905,0.006773944907836206,4,1,5,positive
Ridge_RobustScaler_baseline,Functional__Mod,-0.0012834208404193946,0.010104767325478155,0.008352155841738259,2,3,5,negative
Ridge_RobustScaler_baseline,Functional__Sev,-0.004060784602162974,0.0023007154789895785,0.004060784602162974,0,4,4,negative
Ridge_RobustScaler_baseline,Functional__Typ,0.007626779326264335,0.004621039267609641,0.007626779326264335,5,0,5,positive
Ridge_RobustScaler_baseline,GarageAge,-0.0036054680105521075,0.004895040471576786,0.004298560677428213,1,4,5,negative
Ridge_RobustScaler_baseline,GarageArea,0.003292788607230421,0.0017795597553769019,0.003292788607230421,5,0,5,positive
Ridge_RobustScaler_baseline,GarageCars,0.030549343351498576,0.0036668563041516453,0.030549343351498576,5,0,5,positive
Ridge_RobustScaler_baseline,GarageCond_Ord,0.001748723242007327,0.008449922093404366,0.005927708235375784,2,3,5,positive
Ridge_RobustScaler_baseline,GarageCond__Ex,0.0019290093498487593,0.002320577682715174,0.0023474482124145246,4,1,5,positive
Ridge_RobustScaler_baseline,GarageCond__Fa,-0.017190884817865633,0.0033100053907836454,0.017190884817865633,0,5,5,negative
Ridge_RobustScaler_baseline,GarageCond__Gd,-0.001124631896378999,0.0043386858530556835,0.003848804531159558,2,3,5,negative
Ridge_RobustScaler_baseline,GarageCond__NoFeature,0.00016858613918352628,9.29674626979016e-05,0.00016858613918352628,5,0,5,positive
Ridge_RobustScaler_baseline,GarageCond__Po,0.008834894980812072,0.0054358411437430134,0.009038445084082644,4,1,5,positive
Ridge_RobustScaler_baseline,GarageCond__TA,0.00738302624439951,0.00551263510532886,0.008115089961615524,4,1,5,positive
Ridge_RobustScaler_baseline,GarageFinish_Ord,-0.004788125765602206,0.0016579949170995778,0.004788125765602206,0,5,5,negative
Ridge_RobustScaler_baseline,GarageFinish_Ord_x_GarageArea,-0.0010275420053715736,0.0011811064232068475,0.0011556301758659387,2,3,5,negative
Ridge_RobustScaler_baseline,GarageFinish__Fin,-0.0021433786582762257,0.000802804266437264,0.0021433786582762257,0,5,5,negative
Ridge_RobustScaler_baseline,GarageFinish__NoFeature,0.00016858613918334397,9.296746269806001e-05,0.00016858613918334397,5,0,5,positive
Ridge_RobustScaler_baseline,GarageFinish__RFn,-0.0010224769148380545,0.0013716569301761808,0.0012187909659561243,1,4,5,negative
Ridge_RobustScaler_baseline,GarageFinish__Unf,0.002997269433930487,0.0013540264843668675,0.002997269433930487,5,0,5,positive
Ridge_RobustScaler_baseline,GarageQual_Ord,0.015868843072814148,0.004654622026300391,0.015868843072814148,5,0,5,positive
Ridge_RobustScaler_baseline,GarageQual_Ord_x_GarageArea,0.0061428585419806185,0.001118154542097114,0.0061428585419806185,5,0,5,positive
Ridge_RobustScaler_baseline,GarageQual__Ex,0.010925268271097879,0.006158406524275578,0.010925268271097879,5,0,5,positive
Ridge_RobustScaler_baseline,GarageQual__Fa,-0.002213998645146765,0.004544140827323035,0.0032860415738636246,2,3,5,negative
Ridge_RobustScaler_baseline,GarageQual__Gd,0.0004366570163540829,0.005554314409856444,0.0038911727686365997,2,3,5,positive
Ridge_RobustScaler_baseline,GarageQual__NoFeature,0.00016858613918355035,9.296746269790827e-05,0.00016858613918355035,5,0,5,positive
Ridge_RobustScaler_baseline,GarageQual__Po,0.004063295356664649,0.001960534260035272,0.004063295356664649,5,0,5,positive
Ridge_RobustScaler_baseline,GarageQual__TA,-0.013379808138151076,0.0050830205190821424,0.013379808138151076,0,5,5,negative
Ridge_RobustScaler_baseline,GarageQualityScore,0.009538002781218798,0.0027134803073873264,0.009538002781218798,5,0,5,positive
Ridge_RobustScaler_baseline,GarageType__2Types,-0.00967428550170595,0.004179341072771929,0.00967428550170595,0,5,5,negative
Ridge_RobustScaler_baseline,GarageType__Attchd,0.0017790368109340485,0.0036312528252512763,0.002773021446158237,3,2,5,positive
Ridge_RobustScaler_baseline,GarageType__Basment,-0.009176313179594432,0.009885774409851878,0.010862036454654214,1,4,5,negative
Ridge_RobustScaler_baseline,GarageType__BuiltIn,0.013795832094589785,0.0032029585515544893,0.013795832094589785,5,0,5,positive
Ridge_RobustScaler_baseline,GarageType__CarPort,-0.014143660048362747,0.003363730688992231,0.014143660048362747,0,5,5,negative
Ridge_RobustScaler_baseline,GarageType__Detchd,0.017250803684954817,0.005046125536324446,0.017250803684954817,5,0,5,positive
Ridge_RobustScaler_baseline,GarageType__NoFeature,0.00016858613918334397,9.296746269805997e-05,0.00016858613918334397,5,0,5,positive
Ridge_RobustScaler_baseline,GarageYrBlt,-0.004177219179742806,0.0007337927043205543,0.004177219179742806,0,5,5,negative
Ridge_RobustScaler_baseline,GrLivArea,0.036887084942734044,0.003875355018628612,0.036887084942734044,5,0,5,positive
Ridge_RobustScaler_baseline,HalfBath,0.021697385363034984,0.0025156277356097514,0.021697385363034984,5,0,5,positive
Ridge_RobustScaler_baseline,Has3SsnPorch,-0.001004314076852157,0.0008932802060679019,0.0010569508329311493,1,4,5,negative
Ridge_RobustScaler_baseline,HasAlley,0.0033008869027654235,0.003625911461768179,0.003676275622445214,4,1,5,positive
Ridge_RobustScaler_baseline,HasBasement,-0.006066699801717459,0.001489055142487422,0.006066699801717459,0,5,5,negative
Ridge_RobustScaler_baseline,HasFence,-0.0043096343072212395,0.0046210646168787,0.005284376257713126,1,4,5,negative
Ridge_RobustScaler_baseline,HasFireplace,0.0005871490779521605,0.002460304517865655,0.0018622332747107607,2,3,5,positive
Ridge_RobustScaler_baseline,HasGarage,-0.00016858613918405637,9.296746269903137e-05,0.00016858613918405637,0,5,5,negative
Ridge_RobustScaler_baseline,HasGarageYrBlt,-0.00016858613918405656,9.296746269903061e-05,0.00016858613918405656,0,5,5,negative
Ridge_RobustScaler_baseline,HasMasVnr,-0.0003857656420846221,0.0022924142573474016,0.0018040490920152835,2,3,5,negative
Ridge_RobustScaler_baseline,HasMiscFeature,-0.00019551254847263144,0.0036120660784353543,0.0025528498299878266,2,3,5,negative
Ridge_RobustScaler_baseline,HasOpenPorch,-0.02286020809427326,0.0037031081407920734,0.02286020809427326,0,5,5,negative
Ridge_RobustScaler_baseline,HasPool,0.001902654500298647,0.00043801425963307326,0.001902654500298647,5,0,5,positive
Ridge_RobustScaler_baseline,HasScreenPorch,-0.005888191084172908,0.004750433619666081,0.006858056376441618,1,4,5,negative
Ridge_RobustScaler_baseline,HasWoodDeck,-0.005162079512824813,0.003938244121948907,0.005539074552757372,1,4,5,negative
Ridge_RobustScaler_baseline,HeatingQC_Ord,0.010664989042083017,0.0043757331540315155,0.010664989042083017,5,0,5,positive
Ridge_RobustScaler_baseline,HeatingQC__Ex,0.010128515835329314,0.001104080993709147,0.010128515835329314,5,0,5,positive
Ridge_RobustScaler_baseline,HeatingQC__Fa,0.000909772820900734,0.00630720068119143,0.004385566600398681,3,2,5,positive
Ridge_RobustScaler_baseline,HeatingQC__Gd,-0.0011435538101418838,0.0029782318082817393,0.0023485366509606847,3,2,5,negative
Ridge_RobustScaler_baseline,HeatingQC__Po,-0.001563136522274626,0.0011547637820006923,0.001563136522274626,0,4,4,negative
Ridge_RobustScaler_baseline,HeatingQC__TA,-0.008331598323814008,0.00497915431272465,0.008331598323814008,0,5,5,negative
Ridge_RobustScaler_baseline,Heating__Floor,0.0009612171909738123,0.0010497887579684745,0.001010044192447034,3,1,4,positive
Ridge_RobustScaler_baseline,Heating__GasA,-0.0008787204954141496,0.008227188335209861,0.006165407824600311,2,3,5,negative
Ridge_RobustScaler_baseline,Heating__GasW,0.01779613709067389,0.005228331638078655,0.01779613709067389,5,0,5,positive
Ridge_RobustScaler_baseline,Heating__Grav,-0.0183286570417924,0.007660072337243733,0.0183286570417924,0,5,5,negative
Ridge_RobustScaler_baseline,Heating__OthW,-0.0031078621266374023,0.0014837431059987896,0.0031078621266374023,0,5,5,negative
Ridge_RobustScaler_baseline,Heating__Wall,0.0035578853821964266,0.0028270620045843468,0.0035578853821964266,5,0,5,positive
Ridge_RobustScaler_baseline,HouseAge,-0.03401406740420189,0.0035697160124130906,0.03401406740420189,0,5,5,negative
Ridge_RobustScaler_baseline,HouseStyle__1.5Fin,-0.00704505060303974,0.002602382755844075,0.00704505060303974,0,5,5,negative
Ridge_RobustScaler_baseline,HouseStyle__1.5Unf,0.008064800150278108,0.002048126059617966,0.008064800150278108,5,0,5,positive
Ridge_RobustScaler_baseline,HouseStyle__1Story,-0.004652663487168246,0.006184174227153186,0.006782768420127805,1,4,5,negative
Ridge_RobustScaler_baseline,HouseStyle__2.5Unf,0.0010793932940817367,0.0073141680908153095,0.005965426411704445,3,2,5,positive
Ridge_RobustScaler_baseline,HouseStyle__2Story,-0.0033156563085286078,0.006572151102496736,0.00473052562923286,2,3,5,negative
Ridge_RobustScaler_baseline,HouseStyle__Rare,0.0011336037492629344,0.0066666649078637175,0.0039028639026723474,3,2,5,positive
Ridge_RobustScaler_baseline,HouseStyle__SFoyer,0.0018628063899240779,0.003326786899713842,0.0023064710597289467,3,2,5,positive
Ridge_RobustScaler_baseline,HouseStyle__SLvl,0.002872766815189738,0.0029573359616600087,0.0029710953008631356,4,1,5,positive
Ridge_RobustScaler_baseline,IsNewHouse,0.004197996123966584,0.004446532331197575,0.004848359658221467,4,1,5,positive
Ridge_RobustScaler_baseline,IsRemodeled,-0.0052821270738939085,0.0023743456313524247,0.0052821270738939085,0,5,5,negative
Ridge_RobustScaler_baseline,KitchenAbvGr,-0.03606533372485809,0.003903357606067454,0.03606533372485809,0,5,5,negative
Ridge_RobustScaler_baseline,KitchenQual_Ord,0.0046653674667089225,0.0028218541925359463,0.0046653674667089225,5,0,5,positive
Ridge_RobustScaler_baseline,KitchenQual_Ord_x_GrLivArea,0.02263403988229311,0.0020533822869723967,0.02263403988229311,5,0,5,positive
Ridge_RobustScaler_baseline,KitchenQual__Ex,0.02235973392461746,0.0025780170017858112,0.02235973392461746,5,0,5,positive
Ridge_RobustScaler_baseline,KitchenQual__Fa,0.014339620431730241,0.004213184020668393,0.014339620431730241,5,0,5,positive
Ridge_RobustScaler_baseline,KitchenQual__Gd,-0.025714479950796752,0.002278925869355676,0.025714479950796752,0,5,5,negative
Ridge_RobustScaler_baseline,KitchenQual__TA,-0.010984874405550992,0.004715444701496374,0.010984874405550992,0,5,5,negative
Ridge_RobustScaler_baseline,KitchenQualityScore,0.004665367466708902,0.002821854192535957,0.004665367466708902,5,0,5,positive
